No.,Time,Source,Destination,Protocol,Length,Info,Class
3043,70.628555,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=69849 Win=16880 Len=0",D-LinkSwitch
3044,70.629333,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=72609 Win=16880 Len=0",D-LinkSwitch
3045,70.631599,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=72609 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3046,70.631620,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=73989 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3047,70.632727,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=75369 Win=16880 Len=0",D-LinkSwitch
3048,70.635972,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=75369 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3049,70.635993,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=76749 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3050,70.637103,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=78129 Win=16880 Len=0",D-LinkSwitch
3051,70.637149,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=78129 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3052,70.637166,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=79509 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3053,70.637400,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=80889 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3054,70.637426,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=82269 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3055,70.638478,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=80889 Win=16880 Len=0",D-LinkSwitch
3056,70.639279,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=83649 Win=16880 Len=0",D-LinkSwitch
3057,70.796143,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=83649 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3058,70.796163,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=85029 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3059,70.797069,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=86409 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3060,70.797089,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=87789 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3061,70.798046,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=86409 Win=16880 Len=0",D-LinkSwitch
3062,70.798407,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=89169 Win=16880 Len=0",D-LinkSwitch
3063,70.800300,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=89169 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3064,70.800320,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=90549 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3065,70.801523,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=91929 Win=16880 Len=0",D-LinkSwitch
3066,70.804767,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=91929 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3067,70.804783,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=93309 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3068,70.805878,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=94689 Win=16880 Len=0",D-LinkSwitch
3069,70.806016,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=94689 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3070,70.806033,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=96069 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3071,70.806841,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=97449 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3072,70.806849,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=98829 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3073,70.807788,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=97449 Win=16880 Len=0",D-LinkSwitch
3074,70.808007,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=100209 Win=16880 Len=0",D-LinkSwitch
3075,70.965622,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=100209 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3076,70.965672,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=101589 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3077,70.965899,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=102969 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3078,70.965951,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=104349 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3079,70.967645,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=102969 Win=16880 Len=0",D-LinkSwitch
3080,70.968107,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=105729 Win=16880 Len=0",D-LinkSwitch
3081,70.969410,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=105729 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3082,70.969430,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=107109 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3083,70.970674,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=108489 Win=16880 Len=0",D-LinkSwitch
3084,70.973614,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=108489 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3085,70.973635,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=109869 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3086,70.975214,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=111249 Win=16880 Len=0",D-LinkSwitch
3087,70.975324,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=111249 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3088,70.975341,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=112629 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3089,70.975531,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=114009 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3090,70.975557,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=115389 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3091,70.976496,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=114009 Win=16880 Len=0",D-LinkSwitch
3092,70.979363,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=116769 Win=16880 Len=0",D-LinkSwitch
3093,71.107414,10.10.10.176,224.0.0.251,MDNS,380,"Standard query response 0x0000 TXT, cache flush PTR D-Link HNAP Service._dhnap._tcp.local SRV, cache flush 0 0 80 dsp.local AAAA, cache flush fe80::928d:78ff:fea9:3d6f A, cache flush 10.10.10.176 PTR _dhnap._tcp.local",D-LinkSwitch
3094,71.135288,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=116769 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3095,71.135305,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=118149 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3096,71.135831,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=119529 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3097,71.135851,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=120909 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3098,71.136501,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=119529 Win=16880 Len=0",D-LinkSwitch
3099,71.137274,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=122289 Win=16880 Len=0",D-LinkSwitch
3100,71.138298,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=122289 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3101,71.138319,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=123669 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3102,71.139604,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=125049 Win=16880 Len=0",D-LinkSwitch
3103,71.143107,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=125049 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3104,71.143120,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=126429 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3105,71.144058,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=127809 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3106,71.144071,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=129189 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3107,71.144984,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=127809 Win=16880 Len=0",D-LinkSwitch
3108,71.145293,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=130569 Win=16880 Len=0",D-LinkSwitch
3109,71.146922,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=130569 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3110,71.147044,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=131949 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3111,71.148140,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=133329 Win=16880 Len=0",D-LinkSwitch
3112,71.304930,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=133329 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3113,71.304945,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=134709 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3114,71.305373,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=136089 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3115,71.305390,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=137469 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3116,71.306245,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=136089 Win=16880 Len=0",D-LinkSwitch
3117,71.307065,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=138849 Win=16880 Len=0",D-LinkSwitch
3118,71.307111,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=138849 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3119,71.307219,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=140229 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3120,71.308304,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=141609 Win=16880 Len=0",D-LinkSwitch
3121,71.312504,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=141609 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3122,71.312579,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=142989 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3123,71.312797,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=144369 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3124,71.312804,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=145749 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3125,71.314164,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=144369 Win=16880 Len=0",D-LinkSwitch
3126,71.314411,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=147129 Win=16880 Len=0",D-LinkSwitch
3127,71.315657,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=147129 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3128,71.315718,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=148509 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3129,71.317170,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=149889 Win=16880 Len=0",D-LinkSwitch
3130,71.473864,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=149889 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3131,71.473884,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=151269 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3132,71.474586,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=152649 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3133,71.474604,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=154029 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3134,71.475251,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=152649 Win=16880 Len=0",D-LinkSwitch
3135,71.475850,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=155409 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3136,71.475865,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=156789 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3137,71.476032,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=155409 Win=16880 Len=0",D-LinkSwitch
3138,71.477088,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=158169 Win=16880 Len=0",D-LinkSwitch
3139,71.482083,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=158169 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3140,71.482101,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=159549 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3141,71.482144,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=160929 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3142,71.482253,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=162309 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3143,71.483696,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=160929 Win=16880 Len=0",D-LinkSwitch
3144,71.484258,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=163689 Win=16880 Len=0",D-LinkSwitch
3145,71.484759,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=163689 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3146,71.484780,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=165069 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3147,71.485990,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=166449 Win=16880 Len=0",D-LinkSwitch
3148,71.642869,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=166449 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3149,71.642889,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=167829 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3150,71.643720,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=169209 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3151,71.643739,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=170589 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3152,71.644304,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=169209 Win=16880 Len=0",D-LinkSwitch
3153,71.644656,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=171969 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3154,71.644748,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=173349 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3155,71.645176,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=171969 Win=16880 Len=0",D-LinkSwitch
3156,71.646337,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=174729 Win=16880 Len=0",D-LinkSwitch
3157,71.651312,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=174729 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3158,71.651327,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=176109 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3159,71.651834,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=177489 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3160,71.651851,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=178869 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3161,71.652606,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=177489 Win=16880 Len=0",D-LinkSwitch
3162,71.653403,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=180249 Win=16880 Len=0",D-LinkSwitch
3163,71.653537,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=180249 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3164,71.653547,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=181629 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3165,71.654716,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=183009 Win=16880 Len=0",D-LinkSwitch
3166,71.812194,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=183009 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3167,71.812214,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=184389 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3168,71.812781,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=185769 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3169,71.812802,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=187149 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3170,71.813894,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=185769 Win=16880 Len=0",D-LinkSwitch
3171,71.813949,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=188529 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3172,71.813985,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=189909 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3173,71.814893,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=188529 Win=16880 Len=0",D-LinkSwitch
3174,71.815239,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=191289 Win=16880 Len=0",D-LinkSwitch
3175,71.820426,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=191289 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3176,71.820438,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=192669 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3177,71.821084,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=194049 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3178,71.821112,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=195429 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3179,71.822161,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=194049 Win=16880 Len=0",D-LinkSwitch
3180,71.822276,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=196809 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3181,71.822290,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=198189 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3182,71.823629,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=196809 Win=16880 Len=0",D-LinkSwitch
3183,71.824274,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=199569 Win=16880 Len=0",D-LinkSwitch
3184,71.981491,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=199569 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3185,71.981512,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=200949 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3186,71.982630,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=202329 Win=16880 Len=0",D-LinkSwitch
3187,71.982651,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=202329 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3188,71.982662,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=203709 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3189,71.982839,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=205089 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3190,71.982860,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=206469 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3191,71.984294,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=205089 Win=16880 Len=0",D-LinkSwitch
3192,71.985119,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=207849 Win=16880 Len=0",D-LinkSwitch
3193,71.989752,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=207849 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3194,71.989831,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [ACK] Seq=209229 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
3195,71.990944,10.10.10.176,54.231.184.164,TCP,54,"34960  >  80 [ACK] Seq=205 Ack=210609 Win=16880 Len=0",D-LinkSwitch
3196,71.991115,54.231.184.164,10.10.10.176,TCP,1434,"80  >  34960 [PSH, ACK] Seq=210609 Ack=205 Win=15872 Len=1380 [TCP segment of a reassembled PDU]",D-LinkSwitch
